id,province,carcolour,hp,gender,age,lic_years,pastclaims,claims,exp_years
67740,FS,White,174,1,37,19,0,0,1.409993155
67741,WC,Silver,63,1,59,40,1,0,0.925393566
67742,NW,Black,265,0,70,52,2,0,0.711841205
67743,MP,White,219,0,53,33,1,0,0.919917864
67744,WC,Silver,81,0,33,15,2,0,0.783025325
67745,KZN,Red,177,1,51,32,0,0,1.349760438
67746,WC,White,48,1,20,2,1,0,0.380561259
67748,MP,Green,121,1,69,51,1,1,1.563312799
67749,WC,Red,126,1,83,64,0,1,0.917180014
67750,KZN,White,75,0,53,35,0,0,0.752908966
67751,WC,Black,73,1,22,3,2,0,0.8678987
67752,WC,Black,275,1,82,63,2,0,0.895277207
67753,FS,Blue,53,0,37,19,1,0,2.023271732
67754,WC,White,87,1,29,11,0,0,0.34770705
67755,FS,Red,170,0,31,12,1,0,0.517453799
67756,WC,White,245,0,36,18,0,0,1.489390828
67757,WC,Silver,162,0,79,61,0,0,0.495550992
67758,KZN,Black,119,0,50,32,1,0,0.511978097
67759,GP,Red,163,0,39,20,1,0,0.728268309
67760,MP,Red,223,1,49,30,1,0,0.796714579
67761,GP,Silver,86,1,54,35,1,0,0.725530459
67762,WC,Red,92,1,22,4,1,2,1.448323066
67763,KZN,Black,108,0,78,60,1,0,0.640657084
67764,GP,White,203,1,73,54,2,0,1.659137577
67765,MP,Silver,127,0,34,16,0,0,0.733744011
67766,GP,Red,65,0,77,59,0,1,1.177275838
67767,FS,White,46,1,74,55,1,0,0.991101985
67768,FS,White,191,0,19,1,1,0,0.769336071
67769,MP,White,37,0,45,27,0,0,1.486652977
67770,WC,Red,94,1,86,68,1,0,0.621492129
67771,KZN,Red,120,1,85,67,0,0,0.933607118
67772,GP,White,204,0,21,2,1,0,0.698151951
67773,FS,Red,159,0,60,42,0,1,0.517453799
67774,WC,White,120,0,68,49,0,0,0.807665982
67775,WC,Silver,95,1,68,50,1,0,0.810403833
67776,WC,White,215,0,26,8,1,0,0.76386037
67777,MP,Black,176,0,40,21,1,0,0.38329911
67778,KZN,White,66,0,82,63,3,0,0.887063655
67779,WC,Red,85,0,48,29,3,0,0.73100616
67780,KZN,White,48,0,74,55,2,0,0.733744011
67781,KZN,Black,103,0,66,47,1,0,0.826830938
67782,KZN,Black,132,0,24,5,1,0,0.747433265
67784,MP,Blue,250,0,24,6,0,0,0.424366872
67785,NW,White,117,0,27,9,1,1,0.856947296
67786,EC,Red,172,0,29,11,1,0,0.563997262
67787,WC,Silver,167,0,75,57,1,0,0.635181383
67788,NW,White,49,1,84,66,0,0,1.327857632
67789,WC,Red,169,1,75,56,1,1,0.525667351
67790,MP,White,204,1,20,2,2,0,0.818617385
67791,GP,Yellow,91,0,55,37,3,1,0.851471595
67792,NC,White,110,0,37,18,0,0,1.210130048
67794,FS,Yellow,107,1,18,0,1,0,0.542094456
67795,GP,White,54,1,79,61,1,0,1.01026694
67796,WC,White,117,0,39,21,1,0,0.668035592
67797,MP,Green,149,1,53,34,1,1,1.815195072
67798,MP,Black,220,1,39,21,2,0,0.87063655
67799,EC,Blue,73,1,55,37,1,0,0.97467488
67800,WC,White,47,1,69,51,0,0,0.958247775
67801,WC,White,69,0,60,42,1,0,0.643394935
67802,GP,White,188,0,39,21,0,0,0.328542094
67803,WC,White,135,1,32,14,0,0,0.350444901
67804,GP,White,164,0,61,42,2,0,1.527720739
67805,KZN,Red,75,1,47,28,0,0,1.207392197
67806,LIM,White,105,1,57,39,1,0,0.73100616
67807,WC,Silver,99,0,32,14,0,1,0.427104723
67808,KZN,Black,104,0,23,5,1,1,1.103353867
67809,WC,Red,180,0,75,56,2,1,0.83504449
67810,EC,Blue,128,1,20,2,1,0,0.944558522
67811,FS,White,129,1,21,2,3,0,0.616016427
67812,WC,White,210,1,87,68,1,0,0.851471595
67813,NW,Black,142,0,41,23,1,2,1.234770705
67814,GP,White,173,0,44,25,1,0,0.364134155
67815,FS,Red,47,0,64,46,0,0,0.785763176
67816,WC,White,136,0,51,31,0,0,1.305954825
67817,WC,White,57,1,78,60,4,0,0.895277207
67818,MP,Green,188,0,19,1,1,0,0.76386037
67820,EC,Red,297,1,29,11,2,0,0.950034223
67821,MP,White,146,1,19,1,2,0,1.01026694
67822,KZN,Green,162,0,51,33,1,0,0.750171116
67823,NW,White,152,0,85,65,0,0,0.427104723
67824,NW,Blue,99,1,77,59,2,0,0.681724846
67825,WC,Silver,109,1,19,1,1,0,0.509240246
67826,NW,White,97,1,70,52,1,0,0.917180014
67827,KZN,Black,132,1,72,54,0,0,0.925393566
67828,WC,Blue,149,1,22,4,0,0,0.563997262
67829,WC,Red,84,0,52,33,3,1,0.317590691
67830,EC,White,148,0,51,33,0,0,1.560574949
67831,WC,White,143,1,49,29,1,1,1.040383299
67832,KZN,Red,96,1,48,30,0,0,0.41889117
67833,GP,Silver,49,1,85,67,1,1,1.215605749
67834,GP,Black,194,1,64,45,1,0,0.881587953
67835,WC,Red,43,1,71,53,1,0,0.821355236
67836,FS,White,151,1,29,10,1,2,0.971937029
67837,GP,Black,73,1,44,26,1,0,1.253935661
67838,GP,Red,192,1,58,40,1,0,1.160848734
67839,GP,Red,189,1,22,3,0,0,0.881587953
67841,KZN,Silver,125,1,21,2,0,0,0.547570157
67842,WC,White,302,0,36,18,2,1,0.59137577
67843,FS,Red,75,0,58,39,1,1,0.963723477
67844,KZN,Black,148,0,19,1,1,1,1.347022587
67845,EC,Blue,54,1,51,33,1,0,0.476386037
67846,GP,Green,164,0,26,8,1,0,1.029431896
67847,KZN,Black,48,0,20,2,1,0,0.481861739
67848,GP,Yellow,175,1,64,46,0,0,1.35797399
67849,WC,Red,103,0,56,38,2,0,0.758384668
67850,KZN,Red,53,1,63,44,1,0,0.739219713
67851,WC,Yellow,77,0,54,36,0,0,1.084188912
67852,KZN,Green,94,0,23,4,0,0,0.960985626
67853,EC,Black,217,0,44,26,0,0,1.305954825
67854,EC,Red,69,1,35,17,1,0,0.52019165
67855,GP,Yellow,149,0,50,32,1,0,0.772073922
67856,GP,Yellow,189,1,66,47,3,1,1.793292266
67857,EC,Red,202,0,65,47,1,1,0.873374401
67858,KZN,Silver,40,0,57,39,2,0,0.747433265
67859,EC,Black,302,0,82,63,0,0,0.303901437
67860,WC,Yellow,87,0,87,69,1,0,0.596851472
67861,MP,Black,54,1,25,6,0,0,1.166324435
67862,KZN,Silver,281,1,24,5,3,0,0.536618754
67863,NW,Green,177,0,82,64,1,0,0.725530459
67864,WC,Green,144,0,80,62,0,0,0.988364134
67865,GP,White,56,1,26,7,0,0,1.138945927
67866,WC,Black,89,1,20,2,1,1,1.412731006
67867,KZN,Red,160,0,50,32,3,0,0.52019165
67868,GP,Red,133,0,23,4,1,0,0.8678987
67869,WC,White,167,0,78,59,1,0,0.665297741
67870,GP,Blue,86,0,43,25,0,0,0.711841205
67871,KZN,Red,119,0,19,0,0,0,0.618754278
67872,GP,Green,229,1,49,31,1,0,0.605065024
67873,WC,White,101,0,63,44,2,0,1.133470226
67874,GP,Yellow,90,0,62,44,1,0,0.785763176
67875,FS,Blue,105,0,22,2,0,1,0.796714579
67876,WC,Black,146,1,23,5,1,0,0.268309377
67877,NW,White,113,1,24,6,1,0,0.684462697
67878,WC,Yellow,63,0,21,3,3,1,1.171800137
67879,MP,White,80,0,46,27,1,0,0.574948665
67880,NW,Red,200,1,26,8,1,0,0.826830938
67881,WC,Black,165,0,66,47,1,0,0.632443532
67882,EC,Yellow,35,0,36,15,1,0,0.79945243
67883,KZN,Red,116,1,59,40,0,0,1.01026694
67884,GP,Black,85,0,19,1,1,0,1.248459959
67885,WC,Black,62,0,34,15,0,0,0.651608487
67886,WC,White,293,1,25,6,0,1,0.62696783
67887,MP,Red,106,1,39,19,0,0,0.544832307
67888,GP,Yellow,79,1,54,36,4,0,0.635181383
67889,WC,Black,177,1,20,1,0,0,0.344969199
67890,NW,Red,50,1,48,29,0,0,0.955509925
67891,WC,Silver,122,0,31,13,2,1,0.342231348
67892,FS,Red,164,0,86,68,2,0,1.100616016
67893,GP,Black,56,0,19,0,2,0,0.837782341
67894,KZN,Green,133,1,44,25,2,0,0.747433265
67895,KZN,White,180,1,36,18,2,0,0.93908282
67896,WC,Silver,329,0,48,30,0,0,0.988364134
67897,EC,Red,63,1,46,27,1,0,0.45174538
67898,KZN,Black,145,0,46,28,0,0,0.446269678
67899,FS,Green,159,0,77,59,1,0,1.289527721
67900,EC,Red,134,0,47,29,2,0,1.445585216
67901,LIM,Black,117,1,19,1,0,0,0.41889117
67902,FS,White,70,0,65,46,4,0,0.815879535
67903,LIM,Silver,145,1,29,10,0,0,1.201916496
67904,EC,Black,63,0,27,9,1,1,0.908966461
67905,WC,Black,125,0,55,36,1,1,1.420944559
67906,WC,Black,162,1,75,55,4,0,0.958247775
67907,WC,White,106,1,42,24,1,0,0.407939767
67908,NW,White,160,1,27,9,0,0,0.517453799
67909,WC,Red,47,0,31,13,2,1,0.733744011
67910,EC,Green,157,1,55,36,1,0,0.873374401
67911,WC,Black,55,0,18,0,2,0,0.829568789
67912,GP,Black,75,0,18,0,0,0,0.911704312
67913,GP,White,146,1,52,34,1,0,1.749486653
67914,EC,Blue,138,1,20,2,4,0,0.465434634
67915,FS,White,94,1,85,67,1,0,0.492813142
67916,WC,White,152,1,37,18,0,0,0.531143053
67917,GP,Silver,134,0,47,29,1,0,0.676249144
67918,FS,Blue,135,0,53,35,2,0,0.700889802
67919,WC,Silver,62,0,32,14,2,2,1.14715948
67920,GP,White,69,0,33,14,0,0,0.898015058
67921,FS,White,169,1,84,65,1,0,0.837782341
67922,KZN,Silver,42,1,32,13,0,0,0.610540726
67923,KZN,White,186,1,43,24,1,0,1.100616016
67924,WC,Red,130,1,72,54,1,0,0.328542094
67925,KZN,Red,83,1,21,3,1,1,1.084188912
67926,FS,Red,187,1,33,12,0,1,0.865160849
67927,NW,Silver,118,1,34,15,0,0,0.20807666
67928,WC,Yellow,251,0,69,51,2,0,1.316906229
67929,GP,Red,134,1,78,59,1,0,0.725530459
67930,WC,Red,67,1,29,11,1,0,0.323066393
67931,GP,Black,52,0,53,34,1,0,0.621492129
67932,WC,Red,133,1,74,56,0,0,0.449007529
67933,WC,White,242,1,30,12,3,0,1.199178645
67934,KZN,Black,96,1,28,8,0,0,0.752908966
67935,KZN,Red,285,1,83,65,0,0,0.577686516
67936,NW,White,94,0,77,59,1,0,0.596851472
67938,NW,Red,187,0,45,26,2,0,1.467488022
67939,GP,White,59,1,24,4,1,0,0.714579055
67940,GP,Black,142,0,47,29,1,0,0.65982204
67941,NW,White,152,0,26,7,3,0,1.409993155
67942,FS,Red,114,1,41,21,1,0,0.793976728
67943,EC,Black,212,0,54,36,1,0,0.364134155
67944,EC,White,53,0,33,14,1,0,0.807665982
67945,GP,Red,91,0,31,13,0,0,0.303901437
67946,FS,Silver,224,1,75,56,0,0,1.089664613
67947,NW,Blue,198,1,42,24,3,0,0.610540726
67948,WC,White,137,1,37,19,3,0,0.421629021
67949,KZN,White,32,0,48,29,1,0,0.692676249
67950,WC,White,122,1,22,4,2,1,0.621492129
67951,WC,Red,113,1,76,57,0,0,0.8678987
67953,EC,Black,161,0,42,24,0,0,0.733744011
67954,WC,Red,92,1,20,1,0,0,0.739219713
67955,KZN,White,80,0,39,20,1,0,0.334017796
67956,WC,Silver,75,0,21,3,1,0,0.810403833
67957,GP,Black,81,0,29,11,0,0,0.407939767
67958,KZN,White,102,0,78,60,0,0,0.793976728
67959,MP,Yellow,217,0,39,20,1,0,1.037645448
67960,WC,Blue,162,1,59,41,3,0,0.580424367
67961,FS,White,153,0,83,65,4,0,0.815879535
67962,WC,White,146,1,46,27,1,0,0.971937029
67963,KZN,Red,227,1,34,16,0,1,0.777549624
67964,GP,White,314,1,66,47,0,0,0.484599589
67965,KZN,White,43,1,25,7,2,0,1.522245038
67966,EC,Green,95,1,19,0,1,0,0.898015058
67967,NW,Silver,84,0,68,50,0,0,0.977412731
67968,NW,White,144,0,20,2,1,0,1.300479124
67969,KZN,Black,145,1,71,52,1,0,0.490075291
67970,KZN,White,155,0,49,30,0,0,0.380561259
67971,FS,White,154,0,65,46,0,0,1.212867899
67972,FS,Silver,88,1,30,11,1,0,0.394250513
67973,KZN,Green,108,0,40,22,2,0,1.757700205
67974,WC,White,276,1,37,19,1,0,0.473648186
67975,KZN,White,286,0,34,16,1,0,0.717316906
67976,MP,Silver,108,0,25,7,1,0,0.873374401
67977,GP,Blue,55,1,67,49,1,1,0.407939767
67978,GP,Black,70,1,68,49,0,0,1.401779603
67979,EC,White,113,0,49,30,0,0,0.501026694
67980,FS,Black,85,1,35,17,1,0,1.086926762
67981,EC,Blue,79,0,22,4,1,1,0.637919233
67982,KZN,Silver,74,0,76,57,2,0,1.034907598
67983,WC,Black,183,0,30,12,0,0,0.969199179
67985,WC,Black,56,0,31,12,2,0,0.774811773
67986,KZN,Silver,73,0,40,21,1,0,1.533196441
67987,EC,Green,77,1,26,8,1,0,0.845995893
67988,WC,Red,67,0,69,50,3,0,1.092402464
67989,LIM,Silver,144,0,71,52,1,0,1.040383299
67990,EC,Red,106,1,27,8,2,0,0.971937029
67991,FS,Black,127,0,75,57,1,0,0.648870637
67992,WC,Black,147,0,80,61,1,0,0.501026694
67993,NW,White,265,0,36,16,2,0,0.48733744
67995,KZN,White,156,0,26,8,1,0,0.5229295
67996,FS,Black,154,1,59,41,2,0,0.539356605
67997,WC,Blue,145,0,63,45,5,0,0.610540726
67998,WC,Green,264,1,66,47,2,1,1.059548255
67999,GP,Green,84,0,66,47,1,0,0.528405202
68000,WC,Yellow,118,0,20,1,2,0,0.744695414
68001,EC,Green,160,1,22,4,1,0,1.037645448
68002,MP,Black,115,0,27,8,0,0,1.122518823
68003,NW,Red,75,0,41,23,0,0,0.960985626
68004,NW,White,101,1,42,24,1,0,0.6954141
68005,GP,Green,97,0,58,40,1,0,0.533880903
68007,WC,Blue,178,1,59,41,1,0,1.204654346
68008,FS,Red,166,1,45,27,1,0,0.76659822
68009,FS,Green,50,0,35,15,0,0,1.207392197
68010,FS,Green,117,0,83,65,4,0,0.438056126
68011,WC,Silver,79,1,77,59,0,0,0.676249144
68013,WC,Red,100,0,39,21,1,0,0.624229979
68014,WC,Silver,112,1,45,27,1,0,0.991101985
68015,NW,Blue,270,1,38,20,0,1,0.87063655
68016,KZN,Red,147,0,22,3,0,0,1.273100616
68017,KZN,Blue,179,1,23,5,3,0,0.59137577
68018,NW,Red,138,0,85,67,1,0,0.5229295
68019,WC,White,83,1,50,32,1,1,0.826830938
68020,GP,Yellow,217,0,54,35,3,0,0.605065024
68021,WC,Black,180,0,21,1,1,0,0.402464066
68022,FS,White,91,0,44,25,5,0,2.316221766
68023,MP,Blue,96,1,75,57,0,0,0.481861739
68024,MP,Blue,82,1,19,1,0,0,0.547570157
68025,KZN,Red,180,0,30,12,2,0,0.635181383
68027,KZN,Silver,50,1,31,13,2,0,1.084188912
68028,KZN,Red,193,0,25,6,2,2,1.467488022
68029,NW,White,128,0,26,6,1,0,1.048596851
68030,WC,Green,141,1,23,4,2,0,0.73100616
68031,KZN,Red,78,0,24,6,1,0,0.446269678
68032,WC,Blue,207,0,86,68,0,0,0.624229979
68033,KZN,Black,64,0,52,34,2,0,0.424366872
68034,WC,Yellow,122,0,87,68,0,0,0.353182752
68035,WC,Black,96,0,56,37,1,0,0.517453799
68036,MP,Green,143,0,20,2,3,0,1.212867899
68037,WC,White,189,0,18,0,0,0,0.807665982
68038,KZN,Silver,160,0,64,45,0,2,1.667351129
68039,EC,White,207,0,74,56,2,1,0.958247775
68040,EC,Black,74,0,65,47,2,0,0.928131417
68041,GP,White,131,0,80,62,0,0,0.443531828
68042,NW,Silver,143,0,36,17,1,0,0.829568789
68043,FS,White,128,0,62,44,0,1,0.473648186
68044,NW,Silver,127,0,54,36,0,1,0.550308008
68045,WC,Silver,174,0,81,63,0,0,0.950034223
68046,WC,White,138,0,63,45,0,0,0.914442163
68047,WC,Black,135,1,40,22,0,0,0.509240246
68048,KZN,Silver,105,1,35,15,1,0,0.848733744
68049,KZN,White,57,0,49,30,1,1,0.572210815
68050,GP,Green,162,0,56,38,0,0,1.683778234
68051,FS,Yellow,225,0,39,20,1,0,0.936344969
68052,WC,White,108,0,32,12,1,0,0.574948665
68053,NW,White,84,0,76,57,2,0,0.492813142
68054,EC,White,316,0,87,68,3,0,0.41615332
68055,WC,White,380,0,22,4,1,0,0.722792608
68056,WC,Silver,73,0,32,13,1,0,0.585900068
68057,GP,Black,113,0,45,26,0,0,1.834360027
68058,NW,Green,113,1,64,45,3,0,0.815879535
68059,WC,Silver,222,1,69,51,1,1,0.358658453
68060,KZN,Red,89,0,20,1,3,0,0.90349076
68061,FS,White,182,1,29,11,1,0,0.563997262
68062,NW,White,169,1,46,28,2,0,0.629705681
68063,WC,Silver,90,1,19,1,1,0,1.158110883
68064,NW,Blue,161,1,80,62,1,0,0.594113621
68065,GP,Red,383,0,18,0,1,0,1.092402464
68066,KZN,Green,154,0,65,47,1,0,0.539356605
68067,FS,Black,74,0,25,7,2,1,1.084188912
68068,NW,Red,127,0,69,50,0,1,1.034907598
68069,KZN,White,131,1,20,2,2,2,0.985626283
68070,WC,Silver,198,1,30,11,1,0,1.637234771
68071,FS,White,52,1,67,48,0,0,1.760438056
68072,FS,Black,117,1,32,14,1,0,1.059548255
68073,WC,Black,133,0,21,3,0,1,1.051334702
68074,WC,White,246,1,32,13,0,0,0.41615332
68075,GP,Red,209,1,20,1,1,1,0.563997262
68076,GP,Silver,77,0,35,17,1,0,1.108829569
68077,NW,Blue,350,1,49,30,5,0,0.421629021
68078,GP,Silver,125,0,39,21,1,0,1.201916496
68079,GP,Red,86,0,65,46,2,0,1.420944559
68080,GP,White,155,1,30,12,1,0,1.393566051
68082,GP,White,258,0,31,12,0,0,0.399726215
68083,GP,Black,71,1,48,30,1,0,0.919917864
68084,WC,White,146,0,32,14,1,0,0.6954141
68085,MP,Black,80,1,57,39,1,0,0.481861739
68086,WC,Red,191,0,86,68,1,0,0.251882272
68087,KZN,White,51,1,79,60,0,0,0.678986995
68088,WC,White,83,0,26,7,1,1,1.557837098
68089,FS,White,140,1,35,17,0,0,1.14715948
68090,WC,Black,74,1,65,46,0,0,0.501026694
68091,EC,Red,164,0,57,39,0,0,1.040383299
68092,KZN,White,247,0,41,23,1,0,0.640657084
68093,WC,White,137,0,40,22,0,0,0.240930869
68094,GP,Blue,224,1,80,62,0,0,0.97467488
68095,FS,Black,97,0,29,9,1,0,1.054072553
68096,FS,Black,65,0,80,62,0,0,1.256673511
68097,WC,Red,119,1,55,37,2,0,0.681724846
68098,GP,White,100,0,34,15,1,0,0.687200548
68099,WC,Silver,81,0,27,9,0,1,0.843258042
68100,FS,Black,91,0,57,38,0,0,0.76386037
68101,KZN,Green,127,0,74,56,0,0,0.988364134
68102,GP,White,141,0,31,13,1,0,0.936344969
68103,KZN,White,80,0,69,50,0,0,1.620807666
68104,WC,Blue,174,1,38,20,0,0,1.347022587
68105,KZN,White,109,1,19,1,1,0,0.90349076
68106,NW,Silver,56,1,40,21,2,0,0.950034223
68107,KZN,Black,58,1,71,53,0,0,0.892539357
68108,WC,White,106,0,32,14,2,0,0.783025325
68109,WC,White,52,1,48,29,1,0,0.966461328
68110,WC,White,123,1,19,0,3,1,1.029431896
68111,GP,Red,167,0,25,7,1,0,0.539356605
68112,NW,Silver,73,0,30,12,0,0,0.780287474
68113,EC,Red,90,0,49,30,2,0,1.034907598
68114,GP,Green,81,1,67,49,0,0,1.054072553
68115,WC,White,83,1,27,9,1,0,1.054072553
68116,KZN,White,216,1,59,39,0,0,0.221765914
68117,KZN,White,110,1,24,5,0,0,0.629705681
68118,MP,Black,142,1,83,65,1,0,0.777549624
68119,FS,White,180,0,33,15,3,0,0.966461328
68120,GP,Silver,105,1,84,66,0,0,0.668035592
68121,WC,White,274,0,32,14,1,0,1.185489391
68122,MP,White,283,1,66,48,1,0,0.585900068
68123,WC,Green,101,0,44,25,1,0,1.07871321
68124,GP,Blue,177,0,53,35,5,0,0.788501027
68125,NC,Green,44,1,82,63,0,0,1.645448323
68127,FS,Yellow,120,1,39,21,1,0,0.796714579
68128,MP,White,161,1,43,25,2,0,1.059548255
68129,EC,White,56,0,32,14,0,0,0.539356605
68130,KZN,Red,154,1,70,52,2,0,0.703627652
68131,WC,Blue,216,0,30,11,3,1,0.944558522
68132,KZN,White,232,1,30,12,1,0,0.572210815
68133,WC,Black,138,1,67,48,2,0,1.32238193
68134,EC,White,104,0,48,30,1,0,1.133470226
68135,KZN,Green,145,0,47,26,1,0,0.427104723
68136,GP,Silver,122,1,22,4,1,0,1.429158111
68137,MP,Red,55,1,75,56,0,0,0.62696783
68138,EC,Red,108,1,30,12,1,1,0.558521561
68140,WC,Silver,155,0,57,39,1,0,0.509240246
68141,WC,Black,74,0,76,58,1,0,0.884325804
68142,FS,White,146,0,69,51,3,0,0.38329911
68143,WC,Yellow,73,1,72,54,0,0,0.717316906
68144,FS,Red,218,0,52,34,3,0,1.212867899
68145,GP,White,195,1,30,11,2,0,0.484599589
68146,GP,Yellow,317,0,52,34,0,0,1.103353867
68147,KZN,Black,98,1,43,24,0,0,1.004791239
68148,WC,Green,108,0,30,11,1,0,0.240930869
68149,WC,Blue,139,1,24,6,1,0,1.18275154
68150,GP,Black,71,1,22,4,1,0,0.725530459
68151,WC,Green,50,1,84,66,0,0,1.138945927
68152,GP,Red,151,0,46,28,0,0,0.881587953
68153,GP,Silver,42,0,81,62,1,0,1.341546886
68154,GP,Red,77,0,51,32,1,0,1.004791239
68155,KZN,Silver,62,0,32,14,1,0,0.996577687
68156,FS,Yellow,102,0,83,65,2,0,1.618069815
68157,FS,White,78,1,59,41,1,0,0.511978097
68158,FS,White,140,0,69,50,1,0,0.572210815
68159,KZN,Red,153,0,30,11,1,1,1.108829569
68160,GP,White,180,1,84,65,1,0,0.930869268
68161,GP,Silver,118,0,19,0,1,0,0.785763176
68162,WC,Green,73,0,84,66,1,0,0.465434634
68163,GP,Red,91,0,52,33,4,0,0.396988364
68164,WC,White,179,0,19,1,0,0,0.503764545
68165,LIM,White,184,1,71,52,2,0,1.618069815
68166,FS,Green,202,1,82,62,1,1,0.813141684
68167,WC,Blue,178,1,39,21,0,0,0.561259411
68168,GP,Red,66,1,72,53,0,0,0.668035592
68169,MP,Black,56,1,67,49,1,0,1.177275838
68170,KZN,White,48,0,76,57,1,0,0.616016427
68171,WC,Black,187,1,81,62,1,0,1.733059548
68172,NW,White,148,1,25,6,0,0,0.6954141
68173,FS,White,429,0,74,55,0,0,0.670773443
68174,WC,Black,111,1,37,19,1,1,0.717316906
68175,EC,Red,87,0,67,49,0,0,0.884325804
68176,MP,Red,55,1,21,2,2,0,0.62696783
68177,KZN,Black,77,0,29,11,1,0,1.023956194
68178,KZN,Red,189,0,40,22,2,0,0.624229979
68179,KZN,White,94,0,73,55,0,0,0.380561259
68180,EC,Yellow,95,1,22,4,0,1,0.700889802
68181,WC,White,144,1,26,8,5,0,1.089664613
68182,WC,Red,287,0,18,0,0,0,0.599589322
68183,NW,Silver,78,0,66,48,2,0,1.158110883
68184,EC,White,180,0,72,54,0,0,0.711841205
68186,KZN,Black,74,0,53,35,0,0,1.245722108
68187,KZN,Silver,85,1,79,60,1,0,0.76659822
68188,FS,Red,109,0,28,9,1,0,0.566735113
68189,WC,Silver,110,0,20,1,0,0,0.607802875
68190,FS,Silver,73,0,31,13,0,0,0.736481862
68191,KZN,Red,89,0,35,17,0,1,0.301163587
68192,WC,Red,82,0,51,31,1,0,1.00752909
68193,FS,White,153,0,51,33,0,0,1.448323066
68194,KZN,Silver,101,1,70,51,2,0,0.90349076
68195,FS,Yellow,117,1,83,65,4,0,0.952772074
68196,EC,Green,171,0,77,59,1,0,1.141683778
68197,FS,White,209,0,44,25,0,0,0.336755647
68198,GP,White,72,1,28,10,1,0,0.5229295
68199,MP,Silver,140,1,19,1,1,0,0.769336071
68200,FS,Red,127,0,47,29,1,0,1.040383299
68201,KZN,Green,245,1,68,49,2,1,1.42642026
68202,KZN,White,166,0,77,59,0,0,1.199178645
68203,NW,White,154,0,54,35,1,0,0.624229979
68204,WC,Black,140,0,20,1,0,0,1.440109514
68205,GP,White,193,1,21,2,0,0,0.618754278
68206,EC,Blue,134,1,40,22,0,0,0.73100616
68207,EC,Green,202,0,18,0,2,0,0.728268309
68208,EC,Green,244,1,32,14,2,0,1.2183436
68209,GP,Black,99,0,50,32,2,0,1.149897331
68210,WC,Red,99,1,79,61,0,0,1.442847365
68211,KZN,Red,232,0,63,45,0,0,1.273100616
68212,MP,White,211,1,60,42,3,0,1.593429158
68213,WC,Red,124,0,19,1,0,0,0.635181383
68214,KZN,Green,214,0,43,24,5,0,0.670773443
68215,KZN,Silver,100,1,35,16,1,0,0.703627652
68216,KZN,Green,189,0,19,0,1,2,0.657084189
68217,GP,Red,153,1,30,12,4,0,0.648870637
68218,FS,Green,101,1,64,45,3,0,0.462696783
68219,MP,Red,65,1,75,56,0,0,0.657084189
68220,GP,Black,122,0,56,38,1,0,0.977412731
68221,NW,Blue,126,0,50,31,0,0,1.00752909
68223,WC,Blue,108,1,72,54,0,0,0.646132786
68224,WC,White,104,1,64,46,1,0,0.355920602
68225,NW,Black,180,1,64,45,1,0,0.758384668
68226,NW,Black,186,1,21,3,1,0,0.741957563
68227,WC,Silver,121,0,58,40,1,0,0.895277207
68228,WC,White,95,1,24,6,3,0,0.747433265
68229,MP,Silver,131,1,59,41,1,0,1.04312115
68230,KZN,White,290,0,78,60,0,0,0.62696783
68231,KZN,Red,108,1,24,6,1,0,0.479123888
68232,FS,Blue,72,0,74,54,2,0,1.431895962
68233,FS,White,91,0,45,26,2,0,1.00752909
68234,WC,Black,136,0,68,49,1,0,0.936344969
68235,WC,White,98,0,24,6,0,0,0.772073922
68236,NW,Green,104,1,27,8,2,0,1.11156742
68237,GP,Red,241,1,82,63,1,0,0.514715948
68238,FS,Silver,132,0,87,68,1,0,0.728268309
68239,GP,Black,103,1,30,12,1,0,0.563997262
68240,FS,Blue,304,1,76,58,3,0,0.840520192
68241,EC,White,97,1,31,13,2,0,1.125256674
68242,FS,Green,96,0,45,27,2,0,1.158110883
68243,WC,White,230,1,23,5,4,0,0.588637919
68244,EC,White,177,1,64,46,2,0,1.248459959
68245,GP,White,78,0,31,13,0,0,0.572210815
68246,WC,White,112,0,66,47,0,0,0.544832307
68247,NW,Red,140,0,27,8,1,0,0.38329911
68248,GP,White,176,1,47,29,0,0,0.563997262
68249,WC,Green,166,1,58,40,2,0,0.648870637
68250,MP,Red,96,1,26,8,0,0,0.325804244
68251,FS,Red,53,1,57,38,2,1,1.63449692
68252,WC,Red,98,0,51,33,1,0,1.081451061
68253,WC,Red,103,0,31,13,0,0,0.588637919
68254,FS,Black,58,1,61,42,0,0,1.344284736
68255,WC,White,151,0,23,4,0,0,1.092402464
68256,WC,Red,68,0,19,1,2,1,0.334017796
68257,WC,Green,122,1,40,22,1,0,1.141683778
68258,GP,Yellow,200,0,20,2,0,1,1.119780972
68259,GP,White,119,0,29,11,0,0,1.475701574
68260,EC,Green,175,0,36,18,0,0,0.462696783
68261,NW,White,107,0,37,19,1,0,0.982888433
68262,KZN,Red,64,1,76,58,0,0,0.856947296
68263,MP,Blue,111,0,27,9,1,0,0.531143053
68264,GP,Yellow,103,0,31,13,1,0,0.48733744
68265,MP,Silver,200,1,19,1,1,1,0.665297741
68266,GP,Silver,62,1,18,0,1,1,1.117043121
68267,MP,Blue,258,0,72,54,1,0,0.922655715
68268,EC,Yellow,220,0,53,35,1,1,0.930869268
68270,NW,Green,116,1,39,20,1,0,1.018480493
